# 
# Study ERP023010: Nippostrongylus brasiliensis Genome & Transcriptome sequencing and assembly
# See Chandler .. Eccles, 2017: https://www.ncbi.nlm.nih.gov/pubmed/28491281, Eccles .. Ewbank, 2018: https://www.ncbi.nlm.nih.gov/pubmed/29325570
# Reads aligned with TopHat2 and quantified with HTSeq, by RNASeq-er: https://www.ebi.ac.uk/fg/rnaseq/api
# 
# Values are transcripts per million units (TPMs) per gene for each run
gene_id	ERR2023649	ERR2023650	ERR2023651	ERR2023646	ERR2023647	ERR2023648	ERR2023652	ERR2023653	ERR2023654
NBR_0002171701	7.51	7.74	8.2	9.63	8.98	11.27	7.03	10.32	7.87
NBR_0002171801	2.78	1.77	2.37	1.54	1.56	1.09	0.89	0.33	1.88
NBR_0002171901	1.13	2.42	1.29	2.21	1.45	1.11	1.63	1.9	1.43
NBR_0002172001	3.23	4.11	3.24	2.7	1.87	1.06	3.71	3.05	2.98
NBR_0002172101	25.85	25.35	30.21	49.39	48.05	61.9	31.09	27.64	33.79
NBR_0002172201	1.75	2.04	1.42	0.45	0.46	0.48	1.78	2.27	1.16
NBR_0002172301	13.63	18.86	16.75	10.43	12.17	11.09	27.09	19.55	19
NBR_0002172401	24.15	28.66	29.51	25.61	28.91	35.02	32.57	30.56	29.69
NBR_0002172501	11.37	12.24	12.66	10.85	12.15	13.6	13.45	14.01	12.73
NBR_0002172601	0	0	0	0	0	0	0	0	0
NBR_0002172701	0.2	0.58	0.56	1.51	1.34	1.41	0.59	1.29	0.38
NBR_0002172801	10.55	11.08	13.46	15.1	14.18	13.61	14.56	14.48	14.58
NBR_0002172901	0	0	0	0	0	0.21	0.1	0	0.1
NBR_0002173001	16.74	19.88	18.89	24.62	21.55	20.38	18.46	14.23	13.5
NBR_0002173101	3.02	3.24	2.59	8.2	7.78	8.82	4.37	4.42	2.61
NBR_0002173201	0.16	0.31	0.23	0	0.08	0.08	0	0.15	0.23
NBR_0002173301	5.57	4.87	5.09	4.76	4.66	3.7	3.76	4.32	3.78
NBR_0002173401	12.27	14.78	14.07	9.92	10.55	10.61	13.15	14.19	13.48
NBR_0002173501	4.35	5.68	7.39	2.99	1.86	2.32	6.83	5.37	7.44
NBR_0002173601	0	0.42	0.2	0.41	0.41	0.22	0.21	0.2	0.2
NBR_0002173701	3.12	2.63	2.41	1	1.01	0.71	2.89	4.96	4.96
NBR_0002173801	0.73	1.01	0.66	10.02	11.05	11.05	1.02	0.86	0.67
NBR_0002173901	13.92	15.54	17.91	10.47	11.01	10.99	27.2	23.59	23.45
NBR_0002174001	45.78	56.58	50.24	16.92	18.95	17.17	40.42	49.26	39.58
NBR_0002174101	2.47	2.55	1.6	4.56	5.97	7.28	4.26	3.52	3.31
NBR_0002174201	0.54	0.32	0.55	10.21	10.6	9.87	0.39	0.18	0.55
NBR_0002174301	10.41	17.75	0.8	0.87	1.98	2.08	5.68	0.59	0.6
NBR_0002174401	0.1	0.19	0.18	0.09	0.09	0.29	0.48	0	0
NBR_0002174501	0.09	0	0	0.17	0.08	0.27	0.26	0.16	0.17
NBR_0002174601	14.38	15.41	16.99	14.51	16.28	17.44	13.51	18.67	11.91
NBR_0002174701	28.91	25.91	20.88	0.12	0.43	0.19	4.92	5.3	5.12
NBR_0002174801	2.86	1.82	2.91	3.23	2.98	4.06	2.76	4.58	2.92
NBR_0002174901	0.15	0.58	0.14	0.42	0	0	0.15	0	0
NBR_0002175001	10.08	10.87	7.99	1.92	2.08	2.09	8.2	7.12	7.74
NBR_0002175101	3.04	1.7	3.27	1.98	1.51	2.28	5.51	2.25	1.15
NBR_0002175201	53.49	55.86	55.95	52.11	58.49	57.79	49.83	50.7	49.09
NBR_0002175301	0.65	1.5	2.28	10.16	8.91	9.54	1.25	0.67	1.28
NBR_0002175401	24.77	23.13	30.95	11.64	10.9	13.75	25.46	29.84	29.76
NBR_0002175501	15.57	16.04	15.4	12.33	14.28	15.3	14.7	21.45	23.39
NBR_0002175601	4.62	5.57	4.51	4.55	5.19	4.84	5.93	3.88	5.1
NBR_0002175701	5.17	3.57	4.25	1.07	0.73	1.4	3.61	4.42	3.92
NBR_0002175801	0	0.27	0	0	0.13	0.14	0.14	0.63	0.39
NBR_0002175901	0.27	0.39	0.74	0.37	0.25	0.4	1.17	1.1	1.99
NBR_0002176001	0.69	0.91	0.75	0.13	0	0	1.85	1.36	1.2
NBR_0002176101	17.44	17.47	19.97	15.56	13.63	19.08	21.92	22.52	13.67
NBR_0002176201	2.23	3.4	2.97	1	2.27	1.75	3.07	2.3	1.82
NBR_0002176301	47.18	63	51.23	56.33	59.65	53.41	45.84	40.95	41.62
NBR_0002176401	1.15	0.92	1.41	1.42	1.44	2.08	1.3	1.21	0.71
NBR_0002176501	0	0	0	0	0	0	0	0	0
NBR_0002176601	0	0	0	0.24	0	0	0	0	0
NBR_0002176701	0.74	0.8	1.53	0	0	0	0.9	1.26	2.23
NBR_0002176801	0.38	0.36	0.35	0.23	0.12	0.5	0.36	0.11	0.35
NBR_0002176901	4.46	2.32	3.22	9.75	10.01	17.68	1.82	3.9	3.73
NBR_0002177001	33.26	42.57	38.4	73.71	55.68	55.92	35.53	39.56	30.88
NBR_0002177101	0.11	0.1	0.1	0.8	1.31	0.85	0.21	0	0
NBR_0002177201	2.89	1.27	1.42	0.21	2.71	1.75	1.71	1.4	2.46
NBR_0002177301	143.4	181.64	168.09	1.6	0.72	1.89	136.13	156.97	130.69
NBR_0002177401	14.16	13.8	12.03	11.96	14.19	11.52	11.83	12.94	16.28
NBR_0002177501	0	0	0.58	0.78	0	0	0.2	0	0
NBR_0002177601	5.85	5.1	5.07	3.39	4.08	3.51	5.54	6.07	8.11
NBR_0002177701	25.1	28.94	24.97	32.64	38.74	31.69	22.55	20.27	17.94
NBR_0002177801	1.08	1.97	1.59	1.45	1.08	1.06	1.59	1.41	0.99
NBR_0002177901	1.32	2.23	1.49	1.69	1.9	1.7	1.76	1.46	0.84
NBR_0002178001	9.33	10.32	7.72	6.73	8.24	8.82	7.1	8.56	8.09
NBR_0002178101	0.81	0.77	0.65	2.34	3.03	3.18	0.39	0.46	0.28
NBR_0002178201	0.57	0.82	0.26	0.26	0.54	0.84	0	0.51	0.26
NBR_0002178301	0.5	0.67	0.84	0.54	0.9	0.57	0.64	0.64	1.15
NBR_0002178401	3.26	4.49	10.28	34.99	29.89	27.02	7.69	14.82	14.95
NBR_0002178501	0.59	0.56	0.54	0.54	0.55	0.43	0.43	0.53	0.27
NBR_0002178601	0.68	0.36	0.21	2.29	3.24	2.22	0.51	0.47	0.28
NBR_0002178701	10.7	14.51	13.65	9.75	10.8	11.28	17.11	15.19	12.26
NBR_0002178801	1.09	0.78	1.49	1.64	1.91	1.74	1.84	2.33	1.38
NBR_0002178901	32.16	33.85	28.39	13.7	12.57	13.77	34.25	32.88	24.75
NBR_0002179001	60.05	62.12	67.33	37.34	37.18	35.96	63.71	71.74	73.64
NBR_0002179101	24.47	20	24.41	37.22	28.7	36.68	22.86	25.58	29.1
NBR_0002179201	29.71	30.1	28.71	28.82	24.47	21.54	38.58	35.09	30.44
NBR_0002179301	0.33	0.64	0.31	0.31	0.94	0.66	0.64	0.6	0.46
NBR_0002179401	0.16	0.46	0.6	0.15	0.3	1.12	0.47	0.73	0.6
NBR_0002179501	0.7	1.09	1.45	0.16	0.08	0	0.85	1.59	2.27
NBR_0002179601	106.2	124.22	128.49	42.7	43.54	48.1	173.38	176.88	195.94
NBR_0002179701	0.7	0	0	2.9	1.47	2.05	0.17	0.31	0.48
NBR_0002179801	2.36	1.5	2.15	3.63	4.41	4.63	1.7	2.12	2.17
NBR_0002179901	0.35	0	0.96	0.32	0	0	0.68	0	0
NBR_0002180001	9.5	7.75	15.2	2.61	3.39	2.33	106.8	93.35	101.76
NBR_0002180101	8.64	11.1	12.17	9.64	11.28	9.98	9.6	9.22	7.51
NBR_0002180201	20.66	16.97	29.76	56.45	56.85	83.28	37.71	41.62	51.81
NBR_0002180301	3.1	2.98	3.02	2.51	1.6	2.89	6.73	5.01	4.99
NBR_0002180401	0.16	0	0	0.14	0	0.15	0	0	0
NBR_0002180501	41.28	41.69	40.81	27.14	33.34	32	40.53	38.7	40.06
NBR_0002180601	0	0.39	0.13	0.25	0.13	0.81	0.26	0	0.13
NBR_0002180701	0.13	0	0.48	0	0	0	0.25	0.12	0.12
NBR_0002180801	26.27	32.62	33.69	21.56	24.05	23.28	34.09	33.64	30.38
NBR_0002180901	46.15	53.04	49.81	83.46	91.85	100.68	36	33.71	32.63
NBR_0002181001	8.09	5.88	6.62	12.99	13.56	14.44	5.95	6.52	4.7
NBR_0002181101	16.6	16.85	13.06	27.97	28.46	32.28	16.7	14.28	12.58
NBR_0002181201	0.59	1.05	0.2	1.56	0.76	1.09	0.92	0.26	0.41
NBR_0002181301	2.23	2.58	2.72	6.13	4.92	5.69	4.86	4.4	4.59
NBR_0002181401	0.18	0	0.16	0.66	0.5	0	0.52	0.48	0.82
NBR_0002181501	14.13	14.7	13.1	10.78	10.7	10.21	16.11	15.62	14.68
NBR_0002181601	1.37	1.83	1.25	0.76	1.03	0.27	1.32	1.23	1.26
NBR_0002181701	1.85	2.47	4.41	1.03	1.04	1.82	2.14	3.5	2.73
NBR_0002181801	12.6	8.61	10.98	3.97	4.72	2.19	8.14	8.01	9.82
NBR_0002181901	0	0.43	0	0.42	0.63	0.44	0.43	0.4	0.21
NBR_0002182001	0	0	0	0	0	0	0	0	0
NBR_0002182101	2.39	4.12	3.74	2.63	2.45	2.8	3.29	2.15	2.09
NBR_0002182201	46.21	43.01	40.51	54.37	64.64	65.11	42.1	40.19	36.11
NBR_0002182301	0.28	0	0	0	0	0	0.13	0.25	0
NBR_0002182401	5.43	7.9	6.16	6.23	7.07	6.38	6.4	6.93	5.51
NBR_0002182501	4.99	4.18	4.49	4.95	4.46	6.73	4.02	3.75	3.9
NBR_0002182601	0.13	0	0	0.24	0	0.13	0.13	0	0.12
NBR_0002182701	4.23	5.64	4.64	3.39	4.22	2.49	4.35	2.79	2.33
NBR_0002182801	0	0	0	0	0	0	0	0	0
NBR_0002182901	40.35	57.78	48.05	39.02	54.49	62.72	50.03	52.08	39.14
NBR_0002183001	0.04	0.02	0.02	0	0	0	0.03	0.11	0.08
NBR_0002183101	0.06	0.41	0.34	0.17	0.12	0.24	0.36	0.33	0.45
NBR_0002183201	0	0	0	0	0	0	0	0	0
NBR_0002183301	10.74	11.82	11.15	13.23	13.72	12.31	11.64	8.35	9.88
NBR_0002183401	122.94	128.73	129.92	86.31	80	78.3	132.59	129.09	137.58
NBR_0002183501	1.98	0.94	0.68	0.23	0.69	0.73	2.86	1.11	2.96
NBR_0002183601	0.63	0.8	2.88	0.29	0.49	0.31	0.81	1.32	1.35
NBR_0002183701	0.1	0.19	0.19	0.19	0.29	0.3	0.1	0	0
NBR_0002183801	2.74	1.61	1.35	2.53	1.97	4.56	3.25	2.28	2.13
NBR_0002183901	11.75	11.37	12.82	8.23	11.18	10.24	11.32	11.77	9.24
NBR_0002184001	15.64	18.14	17.26	11.35	11.08	11.85	14.41	18.17	16.12
NBR_0002184101	48.87	49.3	51.38	47.71	53.53	54.55	67.04	73.94	65.29
NBR_0002184201	30.6	35.56	32.39	22.77	24.52	21.95	28.93	33.44	33.82
NBR_0002184301	0.42	0.89	0.57	0.19	0.49	0.2	0.8	1.13	0.58
NBR_0002184401	2.14	3.42	2.22	2.33	1.82	2.01	2.06	2.97	1.52
NBR_0002184501	10.6	12.78	10.19	35.98	41.76	38.81	12.41	11.94	11.99
NBR_0002184601	0	0.13	0	0.26	0	0.14	0	0	0
NBR_0002184701	12.03	15.15	14.07	23.26	19.8	20.04	16.84	15.53	14.84
NBR_0002184801	8.14	9.27	8.68	7.86	10.66	11.91	8.91	8.15	9.52
NBR_0002184901	0.54	0	0.25	0.76	0.64	0.67	0.39	0	0.63
NBR_0002185001	84.18	76.98	66.18	117.63	122.1	128.91	64.54	84.55	95.63
NBR_0002185101	0.57	0.65	0.31	0.95	1.18	0.67	0.88	0.82	1.16
NBR_0002185201	47.8	54.62	45.82	43.64	41.46	42.76	59.78	47.93	48.99
NBR_0002185301	0	0.14	0	0	0	0.14	0	0.39	0
NBR_0002185401	0	0.18	0	0.18	0.18	0.19	0	0	0
NBR_0002185501	13.79	19.06	16.41	12.27	16.51	12.23	14.89	10.08	9.92
NBR_0002185601	6.85	7.27	7.23	6.33	5.18	5.7	7.61	7.59	6.3
NBR_0002185701	11.96	15.35	14.26	19.7	19.07	17.97	16.2	14.9	13.71
NBR_0002185801	0.6	0	0.55	0	0	0	0	0	0.27
NBR_0002185901	0.06	0	0	0.06	0	0.06	0	0	0
NBR_0002186001	0	0.15	0	0	0	0.16	0	0	0
NBR_0002186101	3.75	4.67	5.31	7.46	7.08	5.78	3.67	4.07	3.62
NBR_0002186201	8.08	11.12	12.2	17.55	18.51	17.03	11.62	10.05	10.51
NBR_0002186301	1.78	4.31	2.26	1.39	0.64	1.48	2.91	3.33	1.39
NBR_0002186401	0.18	0.35	0.42	0.17	0	0.27	0.18	0.5	0.25
NBR_0002186501	14.54	15.64	12.01	133.53	125.52	116.83	11.9	16.75	11.37
NBR_0002186601	0	0	0	0.13	0	0	0.14	0	0
NBR_0002186701	0	0	0	0	0	0	0	0	0
NBR_0002186801	3.27	8.17	8.97	6.04	6.5	8.43	14.96	13.97	10.52
NBR_0002186901	9.33	10.04	9.43	3.22	5.33	4.1	9.5	9.62	11.3
NBR_0002187001	3.88	4.55	5.74	4.42	6.72	5.58	4.32	5.92	6.87
NBR_0002187101	4.58	6.06	5.82	4.99	6.01	5.63	7.15	6.64	6.45
NBR_0002187201	0	0	0	0	0	0	0	0	0
NBR_0002187301	23.7	18.3	18.45	52.83	57.59	64.86	29.16	30.85	32.41
NBR_0002187401	32.91	28.2	41.25	73.99	86.04	87.33	53.37	51.71	45.54
NBR_0002187501	11.44	13.98	15.34	21.32	24.28	25.3	9.19	9.44	12.28
NBR_0002187601	0.91	0.58	0.37	4	4.72	7.53	0.29	0.54	0.09
NBR_0002187701	2.99	1.31	0.84	18.07	16.38	16.96	2	2.07	2.22
NBR_0002187801	112.94	128.32	117.59	241.54	239.45	241.74	106.64	98.19	96.29
NBR_0002187901	1.3	1.73	2.46	11.37	10.55	8.6	2.51	2.34	2.23
NBR_0002188001	0.11	0.1	0.07	0.1	0.17	0.14	0	0.03	0
NBR_0002188101	6.96	8.4	8.53	3.76	4.37	3.08	8.83	8.4	7.73
NBR_0002188201	9.17	13.87	15.23	10.46	12.55	12.83	12.02	12.33	10.84
NBR_0002188301	6.01	6.72	6.74	5.16	4.14	7.25	7.92	6.45	7.46
NBR_0002188401	1.35	1.2	1.15	0	0.08	0	1.22	1.06	0.91
NBR_0002188501	0.18	0.22	0.11	0	0.11	0.29	0.28	0.11	0.27
NBR_0002188601	5.26	6.15	5.06	1.11	1.21	0.82	6.04	9.05	6.03
NBR_0002188701	0.86	1.5	1.31	0.27	0.07	0.14	1.59	1.61	1.12
NBR_0002188801	0	0.2	0.2	0.2	0.2	0.42	0.21	0.58	0.2
NBR_0002188901	0.29	0.83	0.27	0.54	0.68	1.72	0.42	0	0.4
NBR_0002189001	81.56	86.21	73.77	45.42	55.68	41.85	69.81	77.85	62.67
NBR_0002189101	0.94	2.69	0.74	1.24	2.14	1.72	0.26	0.97	0.37
NBR_0002189201	709.54	713.01	644.16	660.96	653.05	651.28	688.61	630.36	668.62
NBR_0002189301	0.49	0.31	0.75	0	0.15	0.32	1.42	0.89	0.75
NBR_0002189401	18.18	19.89	19.79	3.65	3.09	2.5	29.98	29.85	27.92
NBR_0002189501	15.29	20.65	18.56	29.29	29.68	29.52	24.11	22.27	16.12
NBR_0002189601	0	0.38	0.61	0	0	0	0.52	0.48	0.37
NBR_0002189701	0.19	0.36	0.51	0.35	0.18	0.18	0	0.51	0.17
NBR_0002189801	2.24	3.14	2.17	0.85	0.74	1.68	3.81	4.86	6.42
NBR_0002189901	0.48	2.29	1.1	1.26	0.9	0.94	1.16	1.23	1.18
NBR_0002190001	0.12	0.06	0.22	0.44	0.17	0.18	0.06	0.11	0.11
NBR_0002190101	0.81	0.77	1.21	0	0.38	0.5	0.98	0.18	1.03
NBR_0002190201	46.14	47.19	48.22	27.75	34.07	34.31	46.1	49	45.37
NBR_0002190301	43.23	56.78	63.09	36.9	45.17	36.21	58.48	57.31	53.68
NBR_0002190401	4.18	3.93	4.15	2.26	3.02	3.52	4.15	4.09	4.23
NBR_0002190501	18.59	24.51	21.36	37.44	47.32	38.89	36.28	32.6	35.96
NBR_0002190601	9.84	10.7	10.95	7.44	7.35	7.19	12.56	11.31	12.05
NBR_0002190701	1.61	2.19	0.42	45.93	47.41	59.94	0.22	0.21	0
NBR_0002190801	1.14	2.17	0.7	0.59	0.47	0.37	1.71	1.48	2.1
NBR_0002190901	0	0.13	0	0	0	0	0.2	0	0.06
NBR_0002191001	0	0.46	0.88	0.67	0.68	0.71	1.63	1.3	1.11
NBR_0002191101	1.29	0.89	0.92	0.46	0.87	1.41	1.38	1.09	1.91
NBR_0002191201	0.03	0.05	0.02	0	0.02	0	0.03	0	0
NBR_0002191301	20.02	19.87	18.79	13.59	15.37	16.26	17.9	23.04	19.56
NBR_0002191401	3.08	2.75	2.73	2.31	2.7	2.46	2.78	1.82	1.15
NBR_0002191501	27.12	26.53	25.53	18.55	24.05	21.67	17.54	17.2	16.11
NBR_0002191601	147.19	102.99	107.52	104.26	100.94	115.86	93.41	100.04	146.51
NBR_0002191701	12.35	8.55	6.93	14	9.46	9.1	9.46	9.09	15.23
NBR_0002191801	26.62	25.09	21.92	18.31	16.2	16.87	18.83	15.93	15.35
NBR_0002191901	45.26	43.39	45.85	34.74	41.04	46.3	35.51	42	41
NBR_0002192001	4.42	5.64	4.3	2.34	2.55	2.68	4.17	3.89	3.98
NBR_0002192101	0.25	0.89	0.31	0.08	0.08	0.17	0.49	0.69	0.62
NBR_0002192201	10.31	14.31	12.33	6.6	5.37	6.49	14.16	15.17	13.89
NBR_0002192301	27.28	27.58	31.67	27.09	27.96	28.82	32.77	41.22	35.2
NBR_0002192401	5.08	3.48	4.27	9.95	12.85	10.99	2.74	3.66	2.43
NBR_0002192501	2.52	2.64	2.63	1.96	1.25	1.66	3.23	3.56	3.05
NBR_0002192601	0.27	0	0	0.51	0.26	0.27	0.53	0.25	0.25
NBR_0002192701	13.35	14.83	9.66	11.13	12.5	11.48	8.93	6.67	4.09
NBR_0002192801	3.41	3.25	4.52	7.83	7.39	9.14	4.2	3.18	4.55
NBR_0002192901	33.74	40.3	37.66	42.02	40.44	35.98	33.34	30.37	25.52
NBR_0002193001	1.25	0.68	1.96	4.46	4.69	3.16	0.34	0.48	0.82
NBR_0002193101	105.92	123.23	129.58	153.66	148.51	147.19	130.01	135.77	141.1
NBR_0002193201	12.5	16.32	13.75	7.27	8.27	7.39	12.63	10.86	9.65
NBR_0002193301	257.55	230.11	232.08	276.64	254.44	261.78	230.77	243.24	270.83
NBR_0002193401	0.1	0.19	0.09	0	0.28	0.2	0.1	0.27	0.18
NBR_0002193501	0.89	0.42	0.61	0.41	0.62	1.31	0.43	1	0.41
NBR_0002193601	23.28	26.6	24.37	26.03	28.78	27.23	31.96	33.42	27.73
NBR_0002193701	63.41	54.78	51.59	82.71	72.1	78.26	43.01	37.44	36.58
NBR_0002193801	2.07	2.32	2.67	1.07	1.03	1.32	2.81	2.9	3.08
NBR_0002193901	7.71	10.11	7.82	6.25	7.13	8.78	11.14	9.81	7.26
NBR_0002194001	23.25	27.09	28.32	42.84	50.65	51.57	19.83	18.65	17.06
NBR_0002194101	0	0	0	0.11	0	0.12	0.12	0	0
NBR_0002194201	15.92	16.25	17.87	10.75	11.61	11.43	14.79	15.53	16.58
NBR_0002194301	3.38	2.99	3.09	0	1.36	1.42	4.65	6.08	3.11
NBR_0002194401	0	0	0	0.19	0.29	0.3	0	0	0
NBR_0002194501	0.45	0.28	0.27	1.1	0.14	0.44	0	0.4	0.27
NBR_0002194601	0.25	0	0	0.23	0.23	0.49	0	0.44	0.23
NBR_0002194701	60.91	76.1	70.03	89.77	90.18	70.62	92.26	90.16	91.02
NBR_0002194801	0.06	0.18	0.17	0.06	0.06	0	0.06	0.06	0.18
NBR_0002194901	17.09	14.72	11.61	14.74	15.39	19.04	12.55	14.5	14.52
NBR_0002195001	0	0	0	0.28	0.19	0.2	0.19	0.18	0.09
NBR_0002195101	7.58	8.83	6.98	13.01	11.55	9.62	9.81	6.82	4.79
NBR_0002195201	99.58	107.91	99.13	119.84	124.25	136.74	117.04	106.73	120.41
NBR_0002195301	74.66	78.7	84.17	73.43	76.07	73.59	106.54	109.33	94.14
NBR_0002195401	7.58	11.92	10.81	12.1	11.61	13.32	15.27	13.75	11.41
NBR_0002195501	4	4.57	3.66	5.36	6.37	7.87	2.7	1.98	3.68
NBR_0002195601	0	0	0.1	0.21	0.11	0.22	0.22	0	0
NBR_0002195701	10.48	8.1	8.17	13.47	12.11	13.39	8.1	9.1	10.37
NBR_0002195801	0.18	0.26	0.12	0	0	0	0.26	0.28	0.17
NBR_0002195901	5.28	4.55	2.73	0.83	1.68	2.15	3.36	3.76	6.96
NBR_0002196001	4.58	4.58	5.23	4.49	5.18	3.94	3.31	4.2	3.42
NBR_0002196101	2.69	5.58	3.57	0.23	0.91	2.16	6.35	8.35	8.31
NBR_0002196201	16.44	14.3	14.49	39.21	41.02	34.47	19.44	20.67	18.34
NBR_0002196301	1.08	0.61	1.57	2.78	1.61	3.17	0.62	0.77	0.4
NBR_0002196401	0	0	0	0	0	0	0.3	0	0
NBR_0002196501	0	0	0	0	0	0	0.13	0.12	0
NBR_0002196601	2.36	2.99	3.71	2.06	1.59	1.93	3.28	3.3	3.25
NBR_0002196701	0.07	0	0.07	0.4	0.34	0.07	0.07	0.13	0.2
NBR_0002196801	0	0	0.11	0.43	0.22	0.79	0	0	0
NBR_0002196901	71.49	73.33	82.5	21.46	19.7	22.76	180.75	170.5	196.89
NBR_0002197001	30.15	25.89	31.41	29.23	31.71	34.01	30.48	32.25	29.56
NBR_0002197101	8.84	12.87	13.43	8.89	12.54	12.27	18.29	12.75	11.84
NBR_0002197201	0.4	0.53	0.66	0.81	0.97	0.71	1.15	0.93	0.81
NBR_0002197301	746.31	869.4	833.51	290.57	298.88	280.04	834.74	786.61	689.85
NBR_0002197401	1.37	1.87	0.72	0.18	0	0	1.32	1.77	3.25
NBR_0002197501	24.99	28.76	29.32	29.11	32.15	30.57	29.15	31.35	23.72
NBR_0002197601	5.87	7.31	3.85	6.4	4.79	5.03	7.69	6.64	9.14
NBR_0002197701	17.42	19.39	18.41	72.22	74.14	69.37	18.53	23.52	20.6
NBR_0002197801	0	0	0.22	0.44	0	0.23	0.23	0.42	0
NBR_0002197901	0.91	1.01	0.7	0.98	0.14	0.6	0.44	0.68	0.42
NBR_0002198001	4.38	5.06	4.86	0.39	0.2	0.2	4.32	5.63	5.37
NBR_0002198101	0.49	0.37	0.45	0.18	0.37	0.77	0.56	0.53	0.27
NBR_0002198201	170.21	145	162.15	294.06	309.64	344.16	156.8	146.12	156.72
NBR_0002198301	110.4	115.06	133.27	83.43	80.16	76.2	118.49	131.09	132.59
NBR_0002198401	2.88	2.87	2.76	2.03	3.47	3.1	1.72	3.21	2.14
NBR_0002198501	0.06	0	0	0	0	0.16	0.11	0.1	0.05
NBR_0002198601	0	0	0	0	0	0	0.04	0.06	0
NBR_0002198701	7.83	9.49	9.34	6.52	7.92	7.22	9.93	10.68	7.02
NBR_0002198801	12.84	13.58	10.75	1.77	2.5	2.21	13.58	13.51	14.2
NBR_0002198901	0.67	0.4	0.53	0.92	1.02	0.57	0.32	0.38	0.15
NBR_0002199001	7.22	8.78	8.93	21.13	22.21	22.84	10.64	10.16	7.87
NBR_0002199101	12.27	11.07	9.45	20.77	20.56	15.74	9.96	8.83	7.49
NBR_0002199201	0	0.29	0.55	11.21	13.07	11.03	0	0.14	0.14
NBR_0002199301	35.11	47.4	47.51	144.14	180.82	147.42	39.95	43.22	34.42
NBR_0002199401	16.33	18.31	17.58	23.85	22.2	18.64	17.26	20.15	15.51
NBR_0002199501	24.63	28.91	26.99	22.81	28.28	28.52	36.41	36.9	28.35
NBR_0002199601	2.07	1.97	0.95	1.28	1.62	3.05	2	1.55	0.95
NBR_0002199701	6.79	7.75	9.85	2.16	2.63	3.34	5.53	8.17	7.75
NBR_0002199801	0.98	0.73	0.61	0.71	0.57	0.78	0.29	0.25	0.25
NBR_0002199901	0.18	0.35	0.5	0.17	0	0.36	0.53	0.49	0.33
NBR_0002200001	0.38	0.54	0.17	0.53	0	0.19	0.18	0.34	0
NBR_0002200101	0.63	0.2	0.39	0.19	0	0.41	1.02	0.19	0.19
NBR_0002200201	117.04	130.91	136.17	73.61	65.52	59.43	128.23	137.53	118.02
NBR_0002200301	0.42	1.2	0.77	1.17	0.99	1.04	1.83	2.09	0.97
NBR_0002200401	1.87	1.65	2.07	2.22	1.12	2.1	1.16	2.04	1.72
NBR_0002200501	0.08	0.32	0.3	0.92	0.62	0.24	0	0.22	0
NBR_0002200601	15.36	17.49	15.91	13.37	16.17	14.01	25.36	18.99	20.56
NBR_0002200701	1.25	2.23	3	10.98	8.79	9.53	3.62	3.1	1.87
NBR_0002200801	74.21	71.48	68.83	114.63	101.98	107.63	82.71	80.63	83.76
NBR_0002200901	0	0	0	0	0	0	0	0	0
NBR_0002201001	0.23	1.1	0.84	12.97	14.22	13.57	0	0	0.42
NBR_0002201101	111.27	106.7	109.18	103.81	96.21	104.73	94.56	115.99	123.5
NBR_0002201201	0.44	0.14	0	0.27	0	0	0.28	0.26	0.13
NBR_0002201301	12.33	13.26	12.47	13.54	12.91	11.12	23.76	20.11	21.49
NBR_0002201401	22.51	24.93	23.83	22.11	23.07	22.94	29.1	32.2	29.53
NBR_0002201501	79.25	77.29	85.26	52.2	47.51	54.72	79.27	95.27	80.73
NBR_0002201601	6.39	7.02	6.6	16.02	15.52	17.93	4.1	3.01	4.27
NBR_0002201701	0	0.09	0.09	0	0.09	0.09	0	0	0
NBR_0002201801	12.08	18.08	14.62	31.65	35.4	31.88	12.87	12.51	10.95
NBR_0002201901	0	0	0	0	0	0	0	0	0
NBR_0002202001	10.64	14.13	14.66	7.46	8.74	8.79	21.08	22.19	21.18
NBR_0002202101	1.3	1.03	1.19	1.1	0.81	1.06	2.19	1.66	1.49
NBR_0002202201	2.81	4.79	3.53	10.17	13.05	11.62	3.27	3.48	3.45
NBR_0002202301	23.32	29.98	25.59	22.27	26.39	24.26	26.03	27.46	29.32
NBR_0002202401	2.81	2.01	2.09	51.92	61.34	71.46	2.2	1.58	2.75
NBR_0002202501	0.44	0.55	0.4	0.27	0.18	0.38	0.33	0.3	0.22
NBR_0002202601	29.19	32.89	28.51	35.87	39.93	38.6	40.64	34.66	30.51
NBR_0002202701	4.32	5.4	4.83	0.8	0.99	0.85	5.56	7.78	5.48
NBR_0002202801	55.67	67.21	65.2	46.72	48.51	48.91	62.23	63.66	64.12
NBR_0002202901	0.87	0.59	1.03	0.95	0.62	0.91	0.54	0.6	0.42
NBR_0002203001	6.9	8.95	7.7	7.31	7.57	7.49	8.77	8.53	7.75
NBR_0002203101	0.51	0.49	0	1.42	0.96	1.26	0.49	0.23	0.47
NBR_0002203201	11.05	13.11	14.3	12.14	12.21	10.04	14.77	15.77	11.99
NBR_0002203301	5.95	10.19	5.62	26.74	38.98	33.31	6.49	7.49	6.38
NBR_0002203401	5	6.46	5.46	6.71	7.26	6.82	7.93	11.33	8.47
NBR_0002203501	154.64	140.39	144.98	187.2	189.07	205.72	132.9	154.69	170.54
